"TOA5","CR800Series","CR800","24411","CR800.Std.25","CPU:experimento_luana02.CR8","29073","exp02"
"TIMESTAMP","RECORD","batt_volt_Min","PTemp","rad_in","rad_ref"
"TS","RN","","","",""
"","","Min","Smp","Smp","Smp"
"2024-02-28 11:53:18",0,12.31,25.07,2.004,3.496
"2024-02-28 11:53:19",1,12.29,25.07,2.004,3.496
"2024-02-28 11:53:20",2,12.29,25.07,2.004,3.496
"2024-02-28 11:53:21",3,12.29,25.07,2.004,3.496
"2024-02-28 11:53:22",4,12.3,25.07,2.004,3.496
"2024-02-28 11:53:23",5,12.31,25.04,2.004,3.496
"2024-02-28 11:53:24",6,12.31,25.07,2.004,3.496
"2024-02-28 11:53:25",7,12.29,25.04,2.004,3.496
"2024-02-28 11:53:26",8,12.31,25.04,2.004,3.496
"2024-02-28 11:53:27",9,12.3,25.04,2.004,3.496
"2024-02-28 11:53:28",10,12.29,25.04,2.004,3.496
"2024-02-28 11:53:29",11,12.3,25.04,2.004,3.496
"2024-02-28 11:53:30",12,12.31,25.04,2.004,3.496
"2024-02-28 11:53:31",13,12.31,25.04,2.004,3.496
"2024-02-28 11:53:32",14,12.3,25.04,2.004,3.496
"2024-02-28 11:53:33",15,12.31,25.07,2.004,3.496
"2024-02-28 11:53:34",16,12.31,25.04,2.004,3.496
"2024-02-28 11:53:35",17,12.31,25.04,2.004,3.496
"2024-02-28 11:53:36",18,12.3,25.04,2.004,3.496
"2024-02-28 11:53:37",19,12.3,25.07,2.004,3.496
"2024-02-28 11:53:38",20,12.31,25.04,2.004,3.496
"2024-02-28 11:53:39",21,12.31,25.04,2.004,3.496
"2024-02-28 11:53:40",22,12.31,25.04,2.004,3.496
"2024-02-28 11:53:41",23,12.3,25.04,2.004,3.496
"2024-02-28 11:53:42",24,12.31,25.04,2.004,3.496
"2024-02-28 11:53:43",25,12.31,25.04,2.004,3.496
"2024-02-28 11:53:44",26,12.31,25.04,2.004,3.496
"2024-02-28 11:53:45",27,12.31,25.04,2.004,3.496
"2024-02-28 11:53:46",28,12.31,25.04,2.004,3.496
"2024-02-28 11:53:47",29,12.31,25.04,2.004,3.496
"2024-02-28 11:53:48",30,12.31,25.04,2.004,3.496
"2024-02-28 11:53:49",31,12.31,25.04,2.004,3.496
"2024-02-28 11:53:50",32,12.31,25.04,2.004,3.496
"2024-02-28 11:53:51",33,12.31,25.04,2.004,3.496
"2024-02-28 11:53:52",34,12.31,25.04,2.004,3.496
"2024-02-28 11:53:53",35,12.31,25.04,2.004,3.496
"2024-02-28 11:53:54",36,12.31,25.04,2.004,3.496
"2024-02-28 11:53:55",37,12.31,25.04,2.004,3.496
"2024-02-28 11:53:56",38,12.31,25.04,2.004,3.496
"2024-02-28 11:53:57",39,12.3,25.04,2.004,3.496
"2024-02-28 11:53:58",40,12.3,25.04,2.004,3.496
"2024-02-28 11:53:59",41,12.29,25.04,2.004,3.496
"2024-02-28 11:54:00",42,12.3,25.04,52.11,3.496
"2024-02-28 11:54:01",43,12.3,25.04,82.8,3.496
"2024-02-28 11:54:02",44,12.3,25.04,52.11,3.496
"2024-02-28 11:54:03",45,12.3,25.04,74.82,3.496
"2024-02-28 11:54:04",46,12.3,25.04,24.72,3.496
"2024-02-28 11:54:05",47,12.3,25.04,6.013,3.496
"2024-02-28 11:54:06",48,12.3,25.04,0.668,3.496
"2024-02-28 11:54:07",49,12.3,25.04,1.336,90.9
"2024-02-28 11:54:08",50,12.3,25.04,1.336,157.3
"2024-02-28 11:54:09",51,12.3,25.04,1.336,181.8
"2024-02-28 11:54:10",52,12.3,25.04,1.336,146.8
"2024-02-28 11:54:11",53,12.3,25.04,1.336,3.496
"2024-02-28 11:54:12",54,12.3,25.04,1.336,3.496
"2024-02-28 11:54:13",55,12.3,25.04,2.004,3.496
"2024-02-28 11:54:14",56,12.3,25.04,2.004,3.496
"2024-02-28 11:54:15",57,12.31,25.04,2.004,3.496
"2024-02-28 11:54:16",58,12.31,25.01,2.004,3.496
"2024-02-28 11:54:17",59,12.31,25.01,1.336,3.496
"2024-02-28 11:54:18",60,12.31,25.04,1.336,3.496
"2024-02-28 11:54:19",61,12.31,25.04,1.336,3.496
"2024-02-28 11:54:20",62,12.31,25.01,2.004,3.496
"2024-02-28 11:54:21",63,12.31,25.01,2.004,3.496
"2024-02-28 11:54:22",64,12.31,25.01,2.004,3.496
"2024-02-28 11:54:23",65,12.32,25.01,2.004,3.496
"2024-02-28 11:54:24",66,12.32,25.01,2.004,3.496
"2024-02-28 11:54:25",67,12.33,25.01,2.004,3.496
"2024-02-28 11:54:26",68,12.32,25.01,2.004,0
"2024-02-28 11:54:27",69,12.31,25.01,2.004,0
"2024-02-28 11:54:28",70,12.31,25.01,2.004,3.496
"2024-02-28 11:54:29",71,12.31,25.01,2.004,3.496
"2024-02-28 11:54:30",72,12.3,25.01,2.004,0
"2024-02-28 11:54:31",73,12.31,25.01,2.004,3.496
"2024-02-28 11:54:32",74,12.3,25.01,2.004,3.496
"2024-02-28 11:54:33",75,12.3,25.01,2.004,3.496
"2024-02-28 11:54:34",76,12.3,25.01,2.004,0
"2024-02-28 11:54:35",77,12.3,25.01,2.004,0
"2024-02-28 11:54:36",78,12.3,25.01,2.004,3.496
"2024-02-28 11:54:37",79,12.31,25.01,2.004,3.496
"2024-02-28 11:54:38",80,12.3,25.01,2.004,3.496
"2024-02-28 11:54:39",81,12.3,25.01,2.004,0
"2024-02-28 11:54:40",82,12.3,25.01,2.004,3.496
"2024-02-28 11:54:41",83,12.3,25.01,2.004,3.496
"2024-02-28 11:54:42",84,12.3,25.01,2.004,3.496
"2024-02-28 11:54:43",85,12.3,25.01,2.004,3.496
"2024-02-28 11:54:44",86,12.3,25.01,2.004,3.496
"2024-02-28 11:54:45",87,12.3,25.01,2.004,3.496
"2024-02-28 11:54:46",88,12.3,25.01,2.004,3.496
"2024-02-28 11:54:47",89,12.3,25.01,2.004,3.496
"2024-02-28 11:54:48",90,12.3,25.01,2.004,3.496
"2024-02-28 11:54:49",91,12.3,25.01,2.004,3.496
"2024-02-28 11:54:50",92,12.3,25.01,2.004,3.496
"2024-02-28 11:54:51",93,12.3,25.01,2.004,3.496
"2024-02-28 11:54:52",94,12.3,25.01,2.004,3.496
"2024-02-28 11:54:53",95,12.31,25.01,2.004,3.496
"2024-02-28 11:54:54",96,12.31,25.01,2.004,3.496
"2024-02-28 11:54:55",97,12.31,25.01,2.004,3.496
"2024-02-28 11:54:56",98,12.31,25.01,2.004,3.496
"2024-02-28 11:54:57",99,12.31,25.01,2.004,3.496
"2024-02-28 11:54:58",100,12.31,24.98,2.004,0
"2024-02-28 11:54:59",101,12.31,24.98,2.004,0
"2024-02-28 11:55:00",102,12.31,24.98,2.004,0
"2024-02-28 11:55:01",103,12.31,24.98,2.004,0
"2024-02-28 11:55:02",104,12.31,24.98,2.004,0
"2024-02-28 11:55:03",105,12.31,24.98,2.004,0
"2024-02-28 11:55:04",106,12.31,24.98,2.004,3.496
"2024-02-28 11:55:05",107,12.31,24.98,2.004,3.496
"2024-02-28 11:55:06",108,12.31,24.98,2.004,3.496
"2024-02-28 11:55:07",109,12.31,24.98,2.004,3.496
"2024-02-28 11:55:08",110,12.31,24.98,2.004,0
"2024-02-28 11:55:09",111,12.31,24.98,2.004,3.496
"2024-02-28 11:55:10",112,12.31,24.98,2.004,3.496
"2024-02-28 11:55:11",113,12.3,24.98,2.004,3.496
"2024-02-28 11:55:12",114,12.3,24.98,2.004,3.496
"2024-02-28 11:55:13",115,12.3,24.98,2.004,3.496
"2024-02-28 11:55:14",116,12.3,24.98,2.004,3.496
"2024-02-28 11:55:15",117,12.3,24.98,2.004,3.496
"2024-02-28 11:55:16",118,12.3,24.98,2.004,3.496
"2024-02-28 11:55:17",119,12.3,24.98,2.004,3.496
"2024-02-28 11:55:18",120,12.3,24.98,2.004,3.496
"2024-02-28 11:55:19",121,12.3,24.98,2.004,3.496
"2024-02-28 11:55:20",122,12.3,24.98,2.004,3.496
"2024-02-28 11:55:21",123,12.3,24.98,2.004,3.496
"2024-02-28 11:55:22",124,12.3,24.98,2.004,3.496
"2024-02-28 11:55:23",125,12.3,24.98,2.004,3.496
"2024-02-28 11:55:24",126,12.31,24.98,2.004,3.496
"2024-02-28 11:55:25",127,12.31,24.98,2.004,3.496
"2024-02-28 11:55:26",128,12.31,24.98,2.004,3.496
"2024-02-28 11:55:27",129,12.31,24.98,2.004,3.496
"2024-02-28 11:55:28",130,12.31,24.98,2.004,3.496
"2024-02-28 11:55:29",131,12.31,24.98,2.004,0
"2024-02-28 11:55:30",132,12.31,24.98,2.004,3.496
"2024-02-28 11:55:31",133,12.31,24.98,2.004,0
"2024-02-28 11:55:32",134,12.31,24.98,2.004,0
"2024-02-28 11:55:33",135,12.31,24.98,2.004,0
"2024-02-28 11:55:34",136,12.31,24.98,2.004,0
"2024-02-28 11:55:35",137,12.31,24.98,2.004,0
"2024-02-28 11:55:36",138,12.31,24.98,2.004,0
"2024-02-28 11:55:37",139,12.31,24.98,2.004,0
"2024-02-28 11:55:38",140,12.31,24.98,2.004,0
"2024-02-28 11:55:39",141,12.31,24.98,2.004,0
"2024-02-28 11:55:40",142,12.31,24.98,2.004,0
"2024-02-28 11:55:41",143,12.31,24.98,2.004,0
"2024-02-28 11:55:42",144,12.31,24.98,2.004,0
"2024-02-28 11:55:43",145,12.31,24.98,2.004,0
"2024-02-28 11:55:44",146,12.31,24.98,2.004,0
"2024-02-28 11:55:45",147,12.31,24.98,1.336,0
"2024-02-28 11:55:46",148,12.31,24.98,2.004,0
"2024-02-28 11:55:47",149,12.31,24.98,0,3.496
"2024-02-28 11:55:48",150,12.31,24.98,2.672,0
"2024-02-28 11:55:49",151,12.31,24.98,2.672,0
"2024-02-28 11:55:50",152,12.31,24.98,2.672,0
"2024-02-28 11:55:51",153,12.31,24.98,2.672,0
"2024-02-28 11:55:52",154,12.31,24.98,2.672,3.496
"2024-02-28 11:55:53",155,12.31,24.98,2.672,3.496
"2024-02-28 11:55:54",156,12.31,24.98,2.672,3.496
"2024-02-28 11:55:55",157,12.31,24.98,2.672,3.496
"2024-02-28 11:55:56",158,12.31,24.98,2.672,3.496
"2024-02-28 11:55:57",159,12.31,24.98,2.672,3.496
"2024-02-28 11:55:58",160,12.31,24.98,2.672,3.496
"2024-02-28 11:55:59",161,12.31,24.95,2.672,3.496
"2024-02-28 11:56:00",162,12.31,24.98,2.672,0
"2024-02-28 11:56:01",163,12.31,24.95,2.672,0
"2024-02-28 11:56:02",164,12.32,24.95,2.672,3.496
"2024-02-28 11:56:03",165,12.32,24.95,2.672,0
"2024-02-28 11:56:04",166,12.33,24.95,2.672,0
"2024-02-28 11:56:05",167,12.33,24.95,2.672,0
"2024-02-28 11:56:06",168,12.33,24.95,2.672,0
"2024-02-28 11:56:07",169,12.33,24.95,2.672,0
"2024-02-28 11:56:08",170,12.33,24.95,2.672,0
"2024-02-28 11:56:09",171,12.33,24.95,2.672,0
"2024-02-28 11:56:10",172,12.33,24.95,2.672,0
"2024-02-28 11:56:11",173,12.33,24.95,2.672,0
"2024-02-28 11:56:12",174,12.33,24.95,2.672,0
"2024-02-28 11:56:13",175,12.33,24.95,2.672,0
"2024-02-28 11:56:14",176,12.33,24.95,2.672,0
"2024-02-28 11:56:15",177,12.33,24.95,2.672,0
"2024-02-28 11:56:16",178,12.33,24.95,2.672,0
"2024-02-28 11:56:17",179,12.33,24.95,2.672,0
"2024-02-28 11:56:18",180,12.33,24.95,2.672,0
"2024-02-28 11:56:19",181,12.33,24.95,2.672,0
"2024-02-28 11:56:20",182,12.34,24.95,2.672,0
"2024-02-28 11:56:21",183,12.34,24.95,2.672,0
"2024-02-28 11:56:22",184,12.34,24.95,2.672,0
"2024-02-28 11:56:23",185,12.34,24.95,2.672,0
"2024-02-28 11:56:24",186,12.34,24.95,2.672,0
"2024-02-28 11:56:25",187,12.34,24.95,3.34,0
"2024-02-28 11:56:26",188,12.34,24.95,3.34,0
"2024-02-28 11:56:27",189,12.34,24.95,3.34,3.496
"2024-02-28 11:56:28",190,12.34,24.95,3.34,0
"2024-02-28 11:56:29",191,12.34,24.95,3.34,3.496
"2024-02-28 11:56:30",192,12.34,24.95,2.004,3.496
"2024-02-28 11:56:31",193,12.34,24.95,2.004,0
"2024-02-28 11:56:32",194,12.34,24.95,2.004,3.496
"2024-02-28 11:56:33",195,12.34,24.95,2.004,3.496
"2024-02-28 11:56:34",196,12.34,24.95,2.004,3.496
"2024-02-28 11:56:35",197,12.34,24.95,2.672,3.496
"2024-02-28 11:56:36",198,12.34,24.95,3.34,3.496
"2024-02-28 11:56:37",199,12.34,24.95,3.34,3.496
"2024-02-28 11:56:38",200,12.34,24.95,3.34,3.496
"2024-02-28 11:56:39",201,12.34,24.95,3.34,3.496
"2024-02-28 11:56:40",202,12.34,24.95,3.34,3.496
"2024-02-28 11:56:41",203,12.34,24.95,2.672,3.496
"2024-02-28 11:56:42",204,12.34,24.95,2.004,3.496
"2024-02-28 11:56:43",205,12.34,24.95,2.004,3.496
"2024-02-28 11:56:44",206,12.34,24.95,2.672,3.496
"2024-02-28 11:56:45",207,12.34,24.95,3.34,3.496
"2024-02-28 11:56:46",208,12.34,24.95,3.34,3.496
"2024-02-28 11:56:47",209,12.34,24.95,2.672,3.496
"2024-02-28 11:56:48",210,12.34,24.95,2.004,3.496
"2024-02-28 11:56:49",211,12.34,24.95,2.672,3.496
"2024-02-28 11:56:50",212,12.34,24.95,3.34,3.496
"2024-02-28 11:56:51",213,12.34,24.95,3.34,3.496
"2024-02-28 11:56:52",214,12.34,24.95,2.672,3.496
"2024-02-28 11:56:53",215,12.34,24.92,2.004,3.496
"2024-02-28 11:56:54",216,12.34,24.95,2.004,3.496
"2024-02-28 11:56:55",217,12.34,24.92,2.004,3.496
"2024-02-28 11:56:56",218,12.34,24.92,3.34,3.496
"2024-02-28 11:56:57",219,12.34,24.92,3.34,3.496
"2024-02-28 11:56:58",220,12.34,24.92,3.34,3.496
"2024-02-28 11:56:59",221,12.34,24.92,3.34,3.496
"2024-02-28 11:57:00",222,12.34,24.92,2.672,0
"2024-02-28 11:57:01",223,12.34,24.92,2.672,3.496
"2024-02-28 11:57:02",224,12.34,24.92,2.004,0
"2024-02-28 11:57:03",225,12.34,24.92,2.004,3.496
"2024-02-28 11:57:04",226,12.34,24.92,2.004,3.496
"2024-02-28 11:57:05",227,12.34,24.92,2.672,3.496
"2024-02-28 11:57:06",228,12.34,24.92,3.34,3.496
"2024-02-28 11:57:07",229,12.34,24.95,3.34,3.496
"2024-02-28 11:57:08",230,12.34,24.92,3.34,0
"2024-02-28 11:57:09",231,12.34,24.92,3.34,0
"2024-02-28 11:57:10",232,12.34,24.92,3.34,3.496
"2024-02-28 11:57:11",233,12.34,24.92,3.34,0
"2024-02-28 11:57:12",234,12.34,24.92,2.672,0
"2024-02-28 11:57:13",235,12.34,24.95,2.672,0
"2024-02-28 11:57:14",236,12.34,24.92,2.672,0
"2024-02-28 11:57:15",237,12.34,24.92,2.672,3.496
"2024-02-28 11:57:16",238,12.34,24.92,2.672,3.496
"2024-02-28 11:57:17",239,12.34,24.92,2.004,3.496
"2024-02-28 11:57:18",240,12.34,24.95,2.004,3.496
"2024-02-28 11:57:19",241,12.34,24.95,2.004,3.496
"2024-02-28 11:57:20",242,12.34,24.92,2.004,0
"2024-02-28 11:57:21",243,12.34,24.92,2.672,0
"2024-02-28 11:57:22",244,12.34,24.92,2.672,0
"2024-02-28 11:57:23",245,12.34,24.92,2.004,0
"2024-02-28 11:57:24",246,12.34,24.92,2.004,0
"2024-02-28 11:57:25",247,12.34,24.92,2.004,0
"2024-02-28 11:57:26",248,12.34,24.92,2.004,0
"2024-02-28 11:57:27",249,12.34,24.92,2.672,0
"2024-02-28 11:57:28",250,12.34,24.92,2.672,0
"2024-02-28 11:57:29",251,12.34,24.92,2.672,0
"2024-02-28 11:57:30",252,12.34,24.92,3.34,0
"2024-02-28 11:57:31",253,12.34,24.92,3.34,0
"2024-02-28 11:57:32",254,12.34,24.92,3.34,0
"2024-02-28 11:57:33",255,12.34,24.92,3.34,0
"2024-02-28 11:57:34",256,12.34,24.92,3.34,0
"2024-02-28 11:57:35",257,12.34,24.92,3.34,0
"2024-02-28 11:57:36",258,12.34,24.92,3.34,0
"2024-02-28 11:57:37",259,12.34,24.92,3.34,0
"2024-02-28 11:57:38",260,12.34,24.92,2.004,0
"2024-02-28 11:57:39",261,12.34,24.92,2.004,0
"2024-02-28 11:57:40",262,12.34,24.92,2.004,0
"2024-02-28 11:57:41",263,12.34,24.92,2.004,0
"2024-02-28 11:57:42",264,12.34,24.92,2.004,0
"2024-02-28 11:57:43",265,12.34,24.92,2.672,0
"2024-02-28 11:57:44",266,12.34,24.92,2.672,0
"2024-02-28 11:57:45",267,12.34,24.92,3.34,0
"2024-02-28 11:57:46",268,12.34,24.92,3.34,0
"2024-02-28 11:57:47",269,12.34,24.92,3.34,0
"2024-02-28 11:57:48",270,12.34,24.92,2.672,0
"2024-02-28 11:57:49",271,12.34,24.92,2.004,0
"2024-02-28 11:57:50",272,12.34,24.92,2.004,0
"2024-02-28 11:57:51",273,12.34,24.92,2.004,0
"2024-02-28 11:57:52",274,12.34,24.92,2.004,0
"2024-02-28 11:57:53",275,12.34,24.92,2.004,0
"2024-02-28 11:57:54",276,12.34,24.92,2.004,0
"2024-02-28 11:57:55",277,12.34,24.92,2.672,0
"2024-02-28 11:57:56",278,12.34,24.92,3.34,0
"2024-02-28 11:57:57",279,12.34,24.92,3.34,0
"2024-02-28 11:57:58",280,12.34,24.92,3.34,0
"2024-02-28 11:57:59",281,12.34,24.92,2.672,0
"2024-02-28 11:58:00",282,12.34,24.92,2.672,0
"2024-02-28 11:58:01",283,12.34,24.92,2.672,0
"2024-02-28 11:58:02",284,12.34,24.92,2.672,0
"2024-02-28 11:58:03",285,12.34,24.92,2.004,0
"2024-02-28 11:58:04",286,12.34,24.92,2.004,0
"2024-02-28 11:58:05",287,12.34,24.92,2.004,0
"2024-02-28 11:58:06",288,12.34,24.92,2.004,0
"2024-02-28 11:58:07",289,12.34,24.92,2.004,0
"2024-02-28 11:58:08",290,12.34,24.92,2.004,0
"2024-02-28 11:58:09",291,12.34,24.92,2.004,0
"2024-02-28 11:58:10",292,12.34,24.92,2.004,0
"2024-02-28 11:58:11",293,12.34,24.92,2.004,0
"2024-02-28 11:58:12",294,12.34,24.92,2.672,0
"2024-02-28 11:58:13",295,12.34,24.92,2.672,0
"2024-02-28 11:58:14",296,12.34,24.92,3.34,0
"2024-02-28 11:58:15",297,12.34,24.92,3.34,0
"2024-02-28 11:58:16",298,12.34,24.92,3.34,0
"2024-02-28 11:58:17",299,12.34,24.92,2.672,0
"2024-02-28 11:58:18",300,12.34,24.92,2.004,0
"2024-02-28 11:58:19",301,12.34,24.92,2.004,0
"2024-02-28 11:58:20",302,12.34,24.92,2.004,0
"2024-02-28 11:58:21",303,12.34,24.92,2.004,0
"2024-02-28 11:58:22",304,12.34,24.92,2.004,0
"2024-02-28 11:58:23",305,12.34,24.92,2.004,0
"2024-02-28 11:58:24",306,12.34,24.92,2.672,0
"2024-02-28 11:58:25",307,12.34,24.92,3.34,0
"2024-02-28 11:58:26",308,12.34,24.92,3.34,0
"2024-02-28 11:58:27",309,12.34,24.92,3.34,0
"2024-02-28 11:58:28",310,12.34,24.92,2.672,0
"2024-02-28 11:58:29",311,12.34,24.92,2.672,0
"2024-02-28 11:58:30",312,12.34,24.89,2.672,0
"2024-02-28 11:58:31",313,12.34,24.92,2.004,0
"2024-02-28 11:58:32",314,12.34,24.92,2.004,0
"2024-02-28 11:58:33",315,12.34,24.92,2.004,0
"2024-02-28 11:58:34",316,12.35,24.92,2.004,0
"2024-02-28 11:58:35",317,12.34,24.92,2.004,0
"2024-02-28 11:58:36",318,12.34,24.92,2.004,0
"2024-02-28 11:58:37",319,12.34,24.92,2.004,0
"2024-02-28 11:58:38",320,12.34,24.92,2.004,0
"2024-02-28 11:58:39",321,12.34,24.92,2.004,0
"2024-02-28 11:58:40",322,12.34,24.89,2.004,0
"2024-02-28 11:58:41",323,12.34,24.89,2.004,0
"2024-02-28 11:58:42",324,12.34,24.89,2.004,0
"2024-02-28 11:58:43",325,12.34,24.89,2.004,0
"2024-02-28 11:58:44",326,12.34,24.89,2.004,0
"2024-02-28 11:58:45",327,12.35,24.89,2.004,0
"2024-02-28 11:58:46",328,12.34,24.89,2.004,0
"2024-02-28 11:58:47",329,12.34,24.89,2.004,0
"2024-02-28 11:58:48",330,12.35,24.89,2.004,0
"2024-02-28 11:58:49",331,12.35,24.89,2.004,0
"2024-02-28 11:58:50",332,12.35,24.89,2.004,0
"2024-02-28 11:58:51",333,12.35,24.89,2.004,0
"2024-02-28 11:58:52",334,12.35,24.89,2.004,0
"2024-02-28 11:58:53",335,12.35,24.89,2.004,0
"2024-02-28 11:58:54",336,12.35,24.89,2.672,0
"2024-02-28 11:58:55",337,12.35,24.89,2.672,0
"2024-02-28 11:58:56",338,12.35,24.89,3.34,0
"2024-02-28 11:58:57",339,12.35,24.89,3.34,0
"2024-02-28 11:58:58",340,12.35,24.89,3.34,0
"2024-02-28 11:58:59",341,12.35,24.89,3.34,0
"2024-02-28 11:59:00",342,12.35,24.89,3.34,0
"2024-02-28 11:59:01",343,12.35,24.89,2.672,0
"2024-02-28 11:59:02",344,12.35,24.89,2.672,0
"2024-02-28 11:59:03",345,12.35,24.89,2.004,0
"2024-02-28 11:59:04",346,12.35,24.89,2.004,0
"2024-02-28 11:59:05",347,12.35,24.89,2.004,0
"2024-02-28 11:59:06",348,12.35,24.89,2.004,0
"2024-02-28 11:59:07",349,12.35,24.89,2.004,0
"2024-02-28 11:59:08",350,12.35,24.89,2.004,0
"2024-02-28 11:59:09",351,12.35,24.89,2.672,0
"2024-02-28 11:59:10",352,12.35,24.89,3.34,0
"2024-02-28 11:59:11",353,12.35,24.89,3.34,0
"2024-02-28 11:59:12",354,12.35,24.89,3.34,0
"2024-02-28 11:59:13",355,12.35,24.89,3.34,0
"2024-02-28 11:59:14",356,12.35,24.89,2.672,0
"2024-02-28 11:59:15",357,12.35,24.89,2.672,0
"2024-02-28 11:59:16",358,12.35,24.89,2.672,0
"2024-02-28 11:59:17",359,12.35,24.89,2.004,0
"2024-02-28 11:59:18",360,12.35,24.89,2.004,0
"2024-02-28 11:59:19",361,12.35,24.89,2.004,0
"2024-02-28 11:59:20",362,12.35,24.89,2.004,0
"2024-02-28 11:59:21",363,12.35,24.87,2.004,0
"2024-02-28 11:59:22",364,12.35,24.89,2.004,0
"2024-02-28 11:59:23",365,12.35,24.87,2.004,0
"2024-02-28 11:59:24",366,12.35,24.89,3.34,0
"2024-02-28 11:59:25",367,12.35,24.87,3.34,0
"2024-02-28 11:59:26",368,12.35,24.89,2.672,0
"2024-02-28 11:59:27",369,12.35,24.87,2.672,0
"2024-02-28 11:59:28",370,12.35,24.87,2.672,0
"2024-02-28 11:59:29",371,12.35,24.87,2.004,0
"2024-02-28 11:59:30",372,12.35,24.87,2.004,0
"2024-02-28 11:59:31",373,12.35,24.87,2.004,0
"2024-02-28 11:59:32",374,12.35,24.87,2.004,0
"2024-02-28 11:59:33",375,12.35,24.87,2.672,0
"2024-02-28 11:59:34",376,12.35,24.87,2.672,0
"2024-02-28 11:59:35",377,12.35,24.87,3.34,0
"2024-02-28 11:59:36",378,12.35,24.87,2.672,0
"2024-02-28 11:59:37",379,12.35,24.87,2.004,0
"2024-02-28 11:59:38",380,12.35,24.87,2.004,0
"2024-02-28 11:59:39",381,12.35,24.87,2.004,0
"2024-02-28 11:59:40",382,12.35,24.87,2.004,0
"2024-02-28 11:59:41",383,12.35,24.87,2.004,0
"2024-02-28 11:59:42",384,12.35,24.87,3.34,0
"2024-02-28 11:59:43",385,12.35,24.87,3.34,0
"2024-02-28 11:59:44",386,12.35,24.87,3.34,0
"2024-02-28 11:59:45",387,12.35,24.87,3.34,0
"2024-02-28 11:59:46",388,12.35,24.87,2.672,0
"2024-02-28 11:59:47",389,12.35,24.87,2.672,0
"2024-02-28 11:59:48",390,12.35,24.87,2.672,0
"2024-02-28 11:59:49",391,12.35,24.87,2.004,0
"2024-02-28 11:59:50",392,12.35,24.87,2.004,0
"2024-02-28 11:59:51",393,12.35,24.87,2.004,0
"2024-02-28 11:59:52",394,12.35,24.87,2.004,0
"2024-02-28 11:59:53",395,12.35,24.87,2.004,0
"2024-02-28 11:59:54",396,12.35,24.87,2.672,0
"2024-02-28 11:59:55",397,12.35,24.87,2.672,0
"2024-02-28 11:59:56",398,12.36,24.87,3.34,0
"2024-02-28 11:59:57",399,12.35,24.87,3.34,0
"2024-02-28 11:59:58",400,12.35,24.87,2.672,0
"2024-02-28 11:59:59",401,12.36,24.87,2.672,0
"2024-02-28 12:00:00",402,12.35,24.87,2.004,0
"2024-02-28 12:00:01",403,12.36,24.87,2.004,0
"2024-02-28 12:00:02",404,12.36,24.87,2.004,0
"2024-02-28 12:00:03",405,12.36,24.87,2.004,0
"2024-02-28 12:00:04",406,12.36,24.87,2.004,0
"2024-02-28 12:00:05",407,12.36,24.87,2.672,0
"2024-02-28 12:00:06",408,12.35,24.87,3.34,0
"2024-02-28 12:00:07",409,12.36,24.87,2.672,0
"2024-02-28 12:00:08",410,12.36,24.87,2.672,0
"2024-02-28 12:00:09",411,12.36,24.87,2.672,0
"2024-02-28 12:00:10",412,12.36,24.87,2.672,0
"2024-02-28 12:00:11",413,12.36,24.87,2.004,0
"2024-02-28 12:00:12",414,12.36,24.87,2.004,0
"2024-02-28 12:00:13",415,12.36,24.87,2.004,0
"2024-02-28 12:00:14",416,12.35,24.87,2.004,0
"2024-02-28 12:00:15",417,12.36,24.87,2.004,0
"2024-02-28 12:00:16",418,12.36,24.87,2.004,0
"2024-02-28 12:00:17",419,12.36,24.87,2.004,0
"2024-02-28 12:00:18",420,12.36,24.87,2.004,0
"2024-02-28 12:00:19",421,12.36,24.87,2.004,0
"2024-02-28 12:00:20",422,12.36,24.87,2.004,0
"2024-02-28 12:00:21",423,12.36,24.87,2.004,0
"2024-02-28 12:00:22",424,12.36,24.87,2.004,0
"2024-02-28 12:00:23",425,12.36,24.87,2.004,0
"2024-02-28 12:00:24",426,12.36,24.87,2.672,0
"2024-02-28 12:00:25",427,12.36,24.87,2.004,0
"2024-02-28 12:00:26",428,12.36,24.87,2.004,0
"2024-02-28 12:00:27",429,12.36,24.87,2.672,0
"2024-02-28 12:00:28",430,12.36,24.87,2.672,0
"2024-02-28 12:00:29",431,12.36,24.87,2.004,0
"2024-02-28 12:00:30",432,12.36,24.84,3.34,0
"2024-02-28 12:00:31",433,12.36,24.87,2.672,0
"2024-02-28 12:00:32",434,12.36,24.84,2.672,0
"2024-02-28 12:00:33",435,12.36,24.84,3.34,0
"2024-02-28 12:00:34",436,12.36,24.84,3.34,0
"2024-02-28 12:00:35",437,12.36,24.84,2.672,0
"2024-02-28 12:00:36",438,12.36,24.84,2.672,0
"2024-02-28 12:00:37",439,12.36,24.84,2.672,0
"2024-02-28 12:00:38",440,12.36,24.84,2.672,0
"2024-02-28 12:00:39",441,12.36,24.84,2.672,0
"2024-02-28 12:00:40",442,12.36,24.84,2.004,0
"2024-02-28 12:00:41",443,12.36,24.84,2.004,0
"2024-02-28 12:00:42",444,12.36,24.84,2.004,0
"2024-02-28 12:00:43",445,12.36,24.84,2.004,0
"2024-02-28 12:00:44",446,12.36,24.84,2.004,0
"2024-02-28 12:00:45",447,12.36,24.84,2.004,0
"2024-02-28 12:00:46",448,12.36,24.84,2.672,0
"2024-02-28 12:00:47",449,12.36,24.84,2.672,0
"2024-02-28 12:00:48",450,12.36,24.84,2.672,0
